hora,target_temp,temp_input,hum_input,bat_input,accion_luz,accion_fan,accion_riego,accion_sleep,solar_w,consumo_w,temp_output,bat_output,recompensa,estado_cpu
23.0,24.0,20.41,46.17,96.34,1,0,0,0,0.0,10.6,20.75,75.14,-3.7771,ACTIVE
0.0,24.0,20.85,44.94,75.14,1,0,0,0,0.0,10.6,21.17,53.94,-3.359,ACTIVE
1.0,24.0,21.22,43.71,53.94,0,0,0,1,0.0,0.01,20.68,53.92,-3.325,SLEEP
2.0,24.0,20.74,42.69,53.92,1,0,0,0,0.0,10.6,21.07,32.72,-3.4611,ACTIVE
3.0,24.0,21.13,41.45,32.72,0,0,0,1,0.0,0.01,20.59,32.7,-3.406,SLEEP
4.0,24.0,20.66,40.43,32.7,1,0,0,0,0.0,10.6,20.98,11.5,-3.547,ACTIVE
5.0,24.0,21.06,39.2,11.5,0,0,0,1,0.0,0.01,20.66,11.48,-3.3428,SLEEP
6.0,24.0,20.6,38.18,11.48,0,0,0,1,0.0,0.01,20.24,11.46,-3.7568,SLEEP
7.0,24.0,20.21,37.18,11.46,0,0,0,1,0.0,0.01,19.85,11.44,-4.1516,SLEEP
8.0,24.0,19.88,36.18,11.44,0,0,0,1,6.18,0.01,19.58,23.78,-4.4242,SLEEP
9.0,24.0,19.6,35.19,23.78,1,0,1,0,11.76,15.6,20.13,16.09,-4.6451,ACTIVE
10.0,24.0,20.16,48.99,16.09,0,0,0,1,16.18,0.01,21.37,48.43,-2.6304,SLEEP
11.0,24.0,21.33,47.95,48.43,0,0,1,0,19.02,5.6,22.25,75.28,-2.0286,ACTIVE
12.0,24.0,22.33,61.88,75.28,0,1,1,0,20.0,7.6,21.96,100.0,-2.4188,ACTIVE
13.0,24.0,21.98,75.82,100.0,0,0,0,1,19.02,0.01,22.8,100.0,-1.2052,SLEEP
14.0,24.0,22.89,74.73,100.0,0,0,0,0,16.18,0.6,23.72,100.0,-0.3142,ACTIVE
15.0,24.0,23.65,73.62,100.0,0,0,0,0,11.76,0.6,24.26,100.0,-0.2867,ACTIVE
16.0,24.0,24.31,72.49,100.0,0,0,0,0,6.18,0.6,23.32,100.0,-0.7142,ACTIVE
17.0,24.0,23.36,71.39,100.0,0,0,0,0,0.0,0.6,22.61,98.8,-1.4249,ACTIVE
18.0,24.0,22.56,70.31,98.8,0,0,0,0,0.0,0.6,21.88,97.6,-2.1502,ACTIVE
19.0,24.0,21.87,69.26,97.6,1,0,0,0,0.0,10.6,22.02,76.4,-2.5113,ACTIVE
20.0,24.0,22.09,68.0,76.4,0,0,0,1,0.0,0.01,21.44,76.38,-2.5643,SLEEP
21.0,24.0,21.48,66.95,76.38,0,0,1,0,0.0,5.6,21.0,65.18,-3.2763,ACTIVE
22.0,24.0,20.96,80.92,65.18,1,0,0,0,0.0,10.6,21.37,43.98,-3.1555,ACTIVE
23.0,24.0,21.31,79.68,43.98,0,0,0,1,0.0,0.01,20.78,43.96,-3.2215,SLEEP
0.0,24.0,20.82,78.66,43.96,1,0,0,0,0.0,10.6,21.12,22.76,-3.4072,ACTIVE
1.0,24.0,21.19,77.42,22.76,0,0,0,1,0.0,0.01,20.63,22.74,-3.3719,SLEEP
2.0,24.0,20.71,76.4,22.74,1,0,0,0,0.0,10.6,21.08,1.54,-3.4499,ACTIVE
3.0,24.0,21.11,75.17,1.54,0,0,0,1,0.0,0.01,20.65,1.52,-3.3494,SLEEP
4.0,24.0,20.64,74.15,1.52,0,0,0,1,0.0,0.01,20.2,1.5,-3.7974,SLEEP
5.0,24.0,20.24,73.14,1.5,0,0,0,1,0.0,0.01,19.86,1.48,-4.1433,SLEEP
6.0,24.0,19.91,72.14,1.48,0,0,0,1,0.0,0.01,19.71,1.46,-4.2914,SLEEP
7.0,24.0,19.62,71.16,1.46,0,0,0,1,0.0,0.01,19.33,1.44,-4.6753,SLEEP
8.0,24.0,19.38,70.17,1.44,0,0,0,1,6.18,0.01,19.09,13.78,-4.9099,SLEEP
9.0,24.0,19.17,69.2,13.78,0,0,0,1,11.76,0.01,19.06,37.27,-4.9404,SLEEP
10.0,24.0,19.0,68.23,37.27,1,0,0,0,16.18,10.6,21.1,48.43,-3.4281,ACTIVE
11.0,24.0,21.15,66.99,48.43,1,0,0,0,19.02,10.6,22.93,65.28,-1.6034,ACTIVE
12.0,24.0,22.97,65.71,65.28,0,0,0,0,20.0,0.6,23.73,100.0,-0.3034,ACTIVE
13.0,24.0,23.73,64.59,100.0,0,0,0,0,19.02,0.6,24.39,100.0,-0.4162,ACTIVE
14.0,24.0,24.37,63.46,100.0,0,0,0,0,16.18,0.6,25.01,100.0,-1.0357,ACTIVE
15.0,24.0,24.91,62.32,100.0,0,0,0,0,11.76,0.6,25.33,100.0,-1.3561,ACTIVE
16.0,24.0,25.38,61.15,100.0,0,0,0,0,6.18,0.6,24.32,100.0,-0.3491,ACTIVE
17.0,24.0,24.27,60.03,100.0,0,0,0,0,0.0,0.6,23.25,98.8,-0.7781,ACTIVE
18.0,24.0,23.33,58.93,98.8,0,0,0,0,0.0,0.6,22.45,97.6,-1.5845,ACTIVE
19.0,24.0,22.53,57.85,97.6,0,0,0,0,0.0,0.6,21.85,96.4,-2.1808,ACTIVE
20.0,24.0,21.85,56.79,96.4,0,0,0,1,0.0,0.01,21.2,96.38,-2.8006,SLEEP
21.0,24.0,21.27,55.76,96.38,0,0,0,1,0.0,0.01,20.84,96.36,-3.1653,SLEEP
22.0,24.0,20.78,54.73,96.36,1,0,0,0,0.0,10.6,21.08,75.16,-3.4455,ACTIVE
23.0,24.0,21.16,53.5,75.16,0,0,0,1,0.0,0.01,20.62,75.14,-3.3795,SLEEP
0.0,24.0,20.69,52.48,75.14,1,0,0,0,0.0,10.6,21.11,53.94,-3.4155,ACTIVE
1.0,24.0,21.09,51.24,53.94,0,0,0,1,0.0,0.01,20.69,53.92,-3.3145,SLEEP
2.0,24.0,20.62,50.23,53.92,1,0,0,0,0.0,10.6,20.98,32.72,-3.5545,ACTIVE
3.0,24.0,21.03,49.0,32.72,0,0,0,1,0.0,0.01,20.51,32.7,-3.4943,SLEEP
4.0,24.0,20.58,47.98,32.7,1,0,0,0,0.0,10.6,20.98,11.5,-3.5538,ACTIVE
5.0,24.0,20.99,46.75,11.5,0,0,0,1,0.0,0.01,20.64,11.48,-3.3615,SLEEP
6.0,24.0,20.54,45.73,11.48,0,0,0,1,0.0,0.01,20.14,11.46,-3.8562,SLEEP
7.0,24.0,20.16,44.73,11.46,0,0,0,1,0.0,0.01,19.76,11.44,-4.2365,SLEEP
8.0,24.0,19.84,43.73,11.44,0,0,0,1,6.18,0.01,19.55,23.78,-4.4518,SLEEP
9.0,24.0,19.56,42.75,23.78,0,0,1,0,11.76,5.6,19.3,36.09,-4.9813,ACTIVE
10.0,24.0,19.33,56.77,36.09,1,0,0,0,16.18,10.6,21.48,47.25,-3.0517,ACTIVE
11.0,24.0,21.43,55.52,47.25,1,0,0,0,19.02,10.6,23.31,64.1,-1.2177,ACTIVE
12.0,24.0,23.21,54.23,64.1,0,0,0,0,20.0,0.6,23.93,100.0,-0.1025,ACTIVE
13.0,24.0,23.93,53.11,100.0,0,0,0,0,19.02,0.6,24.48,100.0,-0.5149,ACTIVE
14.0,24.0,24.54,51.97,100.0,0,0,0,0,16.18,0.6,25.02,100.0,-1.0517,ACTIVE
15.0,24.0,25.06,50.82,100.0,0,0,0,0,11.76,0.6,25.4,100.0,-1.4345,ACTIVE
16.0,24.0,25.5,49.66,100.0,0,0,0,0,6.18,0.6,24.36,100.0,-0.3946,ACTIVE
17.0,24.0,24.38,48.52,100.0,0,0,0,0,0.0,0.6,23.49,98.8,-0.5422,ACTIVE
18.0,24.0,23.42,47.42,98.8,0,0,0,0,0.0,0.6,22.57,97.6,-1.4584,ACTIVE
19.0,24.0,22.61,46.34,97.6,0,0,0,0,0.0,0.6,21.85,96.4,-2.1781,ACTIVE
20.0,24.0,21.92,45.29,96.4,0,0,0,1,0.0,0.01,21.37,96.38,-2.6351,SLEEP
21.0,24.0,21.33,44.25,96.38,0,0,0,1,0.0,0.01,20.76,96.36,-3.2419,SLEEP
22.0,24.0,20.83,43.22,96.36,1,0,0,0,0.0,10.6,21.22,75.16,-3.3143,ACTIVE
23.0,24.0,21.2,41.98,75.16,0,0,0,1,0.0,0.01,20.82,75.14,-3.1771,SLEEP
0.0,24.0,20.72,40.96,75.14,1,0,0,0,0.0,10.6,21.1,53.94,-3.4288,ACTIVE
1.0,24.0,21.12,39.73,53.94,0,0,0,1,0.0,0.01,20.64,53.92,-3.3633,SLEEP
2.0,24.0,20.65,38.71,53.92,1,0,1,0,0.0,15.6,21.09,22.72,-3.6925,ACTIVE
3.0,24.0,21.05,52.48,22.72,0,0,0,1,0.0,0.01,20.68,22.7,-3.3181,SLEEP
4.0,24.0,20.59,51.46,22.7,1,0,0,0,0.0,10.6,21.05,1.5,-3.4844,ACTIVE
5.0,24.0,21.0,50.23,1.5,0,0,0,1,0.0,0.01,20.5,1.48,-3.5052,SLEEP
6.0,24.0,20.55,49.21,1.48,0,0,0,1,0.0,0.01,20.25,1.46,-3.7457,SLEEP
7.0,24.0,20.17,48.21,1.46,0,0,0,1,0.0,0.01,19.88,1.44,-4.1172,SLEEP
8.0,24.0,19.84,47.21,1.44,0,0,0,1,6.18,0.01,19.49,13.78,-4.5072,SLEEP
9.0,24.0,19.57,46.23,13.78,0,0,0,1,11.76,0.01,19.32,37.27,-4.6812,SLEEP
10.0,24.0,19.33,45.25,37.27,1,0,0,0,16.18,10.6,21.43,48.43,-3.1019,ACTIVE
11.0,24.0,21.43,44.0,48.43,0,1,1,0,19.02,7.6,21.15,71.28,-3.2266,ACTIVE
12.0,24.0,21.22,57.97,71.28,1,0,0,0,20.0,10.6,23.09,90.08,-1.4386,ACTIVE
13.0,24.0,23.04,56.68,90.08,0,0,0,0,19.02,0.6,23.73,100.0,-0.298,ACTIVE
14.0,24.0,23.78,55.56,100.0,0,0,0,0,16.18,0.6,24.32,100.0,-0.3481,ACTIVE
15.0,24.0,24.41,54.43,100.0,0,0,0,0,11.76,0.6,25.02,100.0,-1.048,ACTIVE
16.0,24.0,24.95,53.28,100.0,0,0,0,0,6.18,0.6,23.9,100.0,-0.1267,ACTIVE
17.0,24.0,23.91,52.16,100.0,0,0,0,0,0.0,0.6,23.07,98.8,-0.9594,ACTIVE
18.0,24.0,23.02,51.07,98.8,0,0,0,0,0.0,0.6,22.23,97.6,-1.7957,ACTIVE
19.0,24.0,22.27,50.01,97.6,0,0,0,0,0.0,0.6,21.61,96.4,-2.4157,ACTIVE
20.0,24.0,21.63,48.96,96.4,0,0,0,1,0.0,0.01,20.99,96.38,-3.0145,SLEEP
21.0,24.0,21.08,47.92,96.38,0,0,0,1,0.0,0.01,20.65,96.36,-3.3476,SLEEP
22.0,24.0,20.62,46.91,96.36,1,0,0,0,0.0,10.6,21.02,75.16,-3.5116,ACTIVE
23.0,24.0,21.03,45.67,75.16,0,0,0,1,0.0,0.01,20.57,75.14,-3.4264,SLEEP
0.0,24.0,20.57,44.66,75.14,1,0,0,0,0.0,10.6,20.99,53.94,-3.542,ACTIVE
1.0,24.0,20.99,43.43,53.94,1,0,0,0,0.0,10.6,21.29,32.74,-3.2393,ACTIVE
2.0,24.0,21.34,42.19,32.74,0,0,0,1,0.0,0.01,20.75,32.72,-3.2463,SLEEP
3.0,24.0,20.84,41.16,32.72,1,0,0,0,0.0,10.6,21.12,11.52,-3.4115,ACTIVE
4.0,24.0,21.21,39.93,11.52,0,0,0,1,0.0,0.01,20.74,11.5,-3.2641,SLEEP
5.0,24.0,20.73,38.9,11.5,0,0,0,1,0.0,0.01,20.26,11.48,-3.7429,SLEEP
6.0,24.0,20.32,37.89,11.48,0,0,0,1,0.0,0.01,19.95,11.46,-4.0468,SLEEP
7.0,24.0,19.97,36.9,11.46,0,0,0,1,0.0,0.01,19.67,11.44,-4.3322,SLEEP
8.0,24.0,19.68,35.91,11.44,0,0,0,1,6.18,0.01,19.34,23.78,-4.6629,SLEEP
9.0,24.0,19.43,34.92,23.78,1,0,1,0,11.76,15.6,20.1,16.09,-4.6795,ACTIVE
10.0,24.0,20.01,48.72,16.09,0,0,0,1,16.18,0.01,21.13,48.43,-2.8698,SLEEP
11.0,24.0,21.21,47.69,48.43,1,0,0,0,19.02,10.6,23.1,65.28,-1.4343,ACTIVE
12.0,24.0,23.03,46.39,65.28,0,0,0,0,20.0,0.6,23.8,100.0,-0.2255,ACTIVE
13.0,24.0,23.77,45.28,100.0,0,0,0,0,19.02,0.6,24.43,100.0,-0.4594,ACTIVE
14.0,24.0,24.41,44.15,100.0,0,0,0,0,16.18,0.6,24.87,100.0,-0.8982,ACTIVE
15.0,24.0,24.95,43.0,100.0,0,0,0,0,11.76,0.6,25.46,100.0,-1.4907,ACTIVE
16.0,24.0,25.4,41.84,100.0,0,0,0,0,6.18,0.6,24.37,100.0,-0.4007,ACTIVE
17.0,24.0,24.29,40.71,100.0,0,0,0,0,0.0,0.6,23.31,98.8,-0.7222,ACTIVE
18.0,24.0,23.35,39.61,98.8,0,0,1,0,0.0,5.6,22.53,87.6,-1.7517,ACTIVE
19.0,24.0,22.55,53.53,87.6,0,0,0,0,0.0,0.6,21.77,86.4,-2.2581,ACTIVE
20.0,24.0,21.87,52.48,86.4,0,0,0,1,0.0,0.01,21.21,86.38,-2.7942,SLEEP
21.0,24.0,21.29,51.44,86.38,0,0,0,1,0.0,0.01,20.81,86.36,-3.192,SLEEP
22.0,24.0,20.79,50.41,86.36,1,0,0,0,0.0,10.6,21.25,65.16,-3.2849,ACTIVE
23.0,24.0,21.17,49.18,65.16,0,0,0,1,0.0,0.01,20.6,65.14,-3.3968,SLEEP
0.0,24.0,20.7,48.16,65.14,1,0,0,0,0.0,10.6,21.08,43.94,-3.4543,ACTIVE
1.0,24.0,21.09,46.93,43.94,0,0,0,1,0.0,0.01,20.64,43.92,-3.3576,SLEEP
2.0,24.0,20.63,45.91,43.92,1,0,0,0,0.0,10.6,20.95,22.72,-3.5761,ACTIVE
3.0,24.0,21.03,44.68,22.72,0,0,0,1,0.0,0.01,20.53,22.7,-3.4677,SLEEP
4.0,24.0,20.58,43.66,22.7,1,0,0,0,0.0,10.6,20.95,1.5,-3.5837,ACTIVE
5.0,24.0,20.99,42.43,1.5,0,0,0,1,0.0,0.01,20.46,1.48,-3.5447,SLEEP
6.0,24.0,20.54,41.41,1.48,0,0,0,1,0.0,0.01,20.24,1.46,-3.7647,SLEEP
7.0,24.0,20.16,40.41,1.46,0,0,0,1,0.0,0.01,19.91,1.44,-4.086,SLEEP
8.0,24.0,19.84,39.41,1.44,0,0,0,1,6.18,0.01,19.65,13.78,-4.354,SLEEP
9.0,24.0,19.56,38.43,13.78,0,0,0,1,11.76,0.01,19.24,37.27,-4.7566,SLEEP
10.0,24.0,19.33,37.45,37.27,1,0,1,0,16.18,15.6,21.42,38.43,-3.3622,ACTIVE
11.0,24.0,21.43,51.2,38.43,1,0,0,0,19.02,10.6,23.29,55.28,-1.238,ACTIVE
12.0,24.0,23.21,49.91,55.28,0,0,0,0,20.0,0.6,24.02,94.08,-0.0505,ACTIVE
13.0,24.0,23.93,48.79,94.08,0,0,0,0,19.02,0.6,24.48,100.0,-0.512,ACTIVE
14.0,24.0,24.54,47.65,100.0,0,0,0,0,16.18,0.6,25.13,100.0,-1.158,ACTIVE
15.0,24.0,25.06,46.5,100.0,0,0,0,0,11.76,0.6,25.59,100.0,-1.6152,ACTIVE
16.0,24.0,25.5,45.34,100.0,0,0,0,0,6.18,0.6,24.32,100.0,-0.3514,ACTIVE
17.0,24.0,24.38,44.2,100.0,0,0,0,0,0.0,0.6,23.48,98.8,-0.5482,ACTIVE
18.0,24.0,23.42,43.1,98.8,0,0,0,0,0.0,0.6,22.56,97.6,-1.4672,ACTIVE
19.0,24.0,22.61,42.02,97.6,0,0,0,0,0.0,0.6,22.01,96.4,-2.0182,ACTIVE
20.0,24.0,21.92,40.97,96.4,0,0,0,1,0.0,0.01,21.23,96.38,-2.7708,SLEEP
21.0,24.0,21.33,39.93,96.38,0,0,0,1,0.0,0.01,20.84,96.36,-3.1586,SLEEP
22.0,24.0,20.83,38.9,96.36,1,0,1,0,0.0,15.6,21.26,65.16,-3.5238,ACTIVE
23.0,24.0,21.2,52.66,65.16,0,0,0,1,0.0,0.01,20.64,65.14,-3.3641,SLEEP
0.0,24.0,20.72,51.64,65.14,1,0,0,0,0.0,10.6,21.14,43.94,-3.3913,ACTIVE
1.0,24.0,21.12,50.41,43.94,0,0,0,1,0.0,0.01,20.75,43.92,-3.2549,SLEEP
2.0,24.0,20.65,49.39,43.92,1,0,0,0,0.0,10.6,21.09,22.72,-3.4392,ACTIVE
3.0,24.0,21.05,48.16,22.72,0,0,0,1,0.0,0.01,20.61,22.7,-3.3862,SLEEP
4.0,24.0,20.59,47.14,22.7,1,0,0,0,0.0,10.6,21.04,1.5,-3.4855,ACTIVE
5.0,24.0,21.0,45.91,1.5,0,0,0,1,0.0,0.01,20.55,1.48,-3.4482,SLEEP
6.0,24.0,20.55,44.89,1.48,0,0,0,1,0.0,0.01,20.09,1.46,-3.9125,SLEEP
7.0,24.0,20.17,43.89,1.46,0,0,0,1,0.0,0.01,19.77,1.44,-4.2319,SLEEP
8.0,24.0,19.85,42.89,1.44,0,0,0,1,6.18,0.01,19.54,13.78,-4.4626,SLEEP
9.0,24.0,19.57,41.91,13.78,0,0,0,1,11.76,0.01,19.38,37.27,-4.6238,SLEEP
10.0,24.0,19.33,40.93,37.27,1,0,0,0,16.18,10.6,21.46,48.43,-3.0677,ACTIVE
11.0,24.0,21.43,39.68,48.43,1,0,1,0,19.02,15.6,23.21,55.28,-1.5712,ACTIVE
12.0,24.0,23.22,53.39,55.28,0,0,0,0,20.0,0.6,23.96,94.08,-0.0657,ACTIVE
13.0,24.0,23.94,52.27,94.08,0,0,0,0,19.02,0.6,24.49,100.0,-0.5162,ACTIVE
14.0,24.0,24.55,51.13,100.0,0,0,0,0,16.18,0.6,25.09,100.0,-1.118,ACTIVE
15.0,24.0,25.06,49.98,100.0,0,0,0,0,11.76,0.6,25.48,100.0,-1.5086,ACTIVE
16.0,24.0,25.5,48.82,100.0,0,0,0,0,6.18,0.6,24.28,100.0,-0.3084,ACTIVE
17.0,24.0,24.38,47.68,100.0,0,0,0,0,0.0,0.6,23.41,98.8,-0.6215,ACTIVE
18.0,24.0,23.42,46.58,98.8,0,0,0,0,0.0,0.6,22.59,97.6,-1.438,ACTIVE
19.0,24.0,22.61,45.5,97.6,0,0,0,0,0.0,0.6,21.89,96.4,-2.1403,ACTIVE
20.0,24.0,21.92,44.45,96.4,0,0,0,1,0.0,0.01,21.4,96.38,-2.5968,SLEEP
21.0,24.0,21.33,43.41,96.38,0,0,0,1,0.0,0.01,20.84,96.36,-3.1613,SLEEP
22.0,24.0,20.83,42.38,96.36,1,0,0,0,0.0,10.6,21.29,75.16,-3.24,ACTIVE
23.0,24.0,21.21,41.14,75.16,0,0,0,1,0.0,0.01,20.79,75.14,-3.2073,SLEEP
0.0,24.0,20.72,40.12,75.14,1,0,0,0,0.0,10.6,21.03,53.94,-3.5047,ACTIVE
1.0,24.0,21.12,38.89,53.94,0,0,0,1,0.0,0.01,20.56,53.92,-3.4363,SLEEP
2.0,24.0,20.65,37.87,53.92,1,0,1,0,0.0,15.6,21.12,22.72,-3.6636,ACTIVE
3.0,24.0,21.05,51.64,22.72,0,0,0,1,0.0,0.01,20.66,22.7,-3.3441,SLEEP
4.0,24.0,20.59,50.62,22.7,1,0,0,0,0.0,10.6,20.96,1.5,-3.5695,ACTIVE
5.0,24.0,21.0,49.39,1.5,0,0,0,1,0.0,0.01,20.64,1.48,-3.3638,SLEEP
6.0,24.0,20.55,48.37,1.48,0,0,0,1,0.0,0.01,20.11,1.46,-3.895,SLEEP
7.0,24.0,20.17,47.37,1.46,0,0,0,1,0.0,0.01,19.94,1.44,-4.0639,SLEEP
8.0,24.0,19.85,46.37,1.44,0,0,0,1,6.18,0.01,19.5,13.78,-4.4974,SLEEP
9.0,24.0,19.57,45.39,13.78,0,0,0,1,11.76,0.01,19.28,37.27,-4.7184,SLEEP
10.0,24.0,19.33,44.41,37.27,0,0,0,1,16.18,0.01,20.7,69.61,-3.2966,SLEEP
11.0,24.0,20.63,43.39,69.61,0,0,0,1,19.02,0.01,21.8,100.0,-2.2031,SLEEP
12.0,24.0,21.74,42.34,100.0,1,0,0,0,20.0,10.6,23.38,100.0,-1.1459,ACTIVE
13.0,24.0,23.48,41.03,100.0,0,0,0,0,19.02,0.6,24.17,100.0,-0.202,ACTIVE
14.0,24.0,24.16,39.91,100.0,0,0,1,0,16.18,5.6,24.79,100.0,-1.0742,ACTIVE
15.0,24.0,24.73,53.76,100.0,0,0,0,0,11.76,0.6,25.28,100.0,-1.3093,ACTIVE
16.0,24.0,25.22,52.61,100.0,0,0,0,0,6.18,0.6,24.19,100.0,-0.2202,ACTIVE
17.0,24.0,24.14,51.48,100.0,0,0,0,0,0.0,0.6,23.29,98.8,-0.7366,ACTIVE
18.0,24.0,23.22,50.39,98.8,0,0,0,0,0.0,0.6,22.38,97.6,-1.6452,ACTIVE
19.0,24.0,22.44,49.31,97.6,0,0,0,0,0.0,0.6,21.79,96.4,-2.2413,ACTIVE
20.0,24.0,21.77,48.26,96.4,0,0,0,1,0.0,0.01,21.27,96.38,-2.7334,SLEEP
21.0,24.0,21.2,47.22,96.38,0,0,0,1,0.0,0.01,20.77,96.36,-3.226,SLEEP
22.0,24.0,20.72,46.2,96.36,0,0,0,1,0.0,0.01,20.28,96.34,-3.7225,SLEEP
23.0,24.0,20.32,45.19,96.34,1,0,0,0,0.0,10.6,20.79,75.14,-3.7417,ACTIVE
0.0,24.0,20.77,43.97,75.14,1,0,0,0,0.0,10.6,21.06,53.94,-3.4658,ACTIVE
1.0,24.0,21.15,42.74,53.94,0,0,0,1,0.0,0.01,20.77,53.92,-3.2272,SLEEP
2.0,24.0,20.68,41.72,53.92,1,0,0,0,0.0,10.6,20.99,32.72,-3.537,ACTIVE
3.0,24.0,21.08,40.48,32.72,0,0,0,1,0.0,0.01,20.63,32.7,-3.3666,SLEEP
4.0,24.0,20.62,39.46,32.7,1,0,1,0,0.0,15.6,20.94,1.5,-3.8431,ACTIVE
5.0,24.0,21.02,53.23,1.5,0,1,0,0,0.0,2.6,19.45,0.0,-4.6794,ACTIVE
6.0,24.0,19.37,52.25,0.0,0,0,0,1,0.0,0.01,19.26,0.0,-104.7386,DEAD
7.0,24.0,19.16,51.28,0.0,0,0,1,1,0.0,0.01,18.91,0.0,-105.0953,DEAD
8.0,24.0,18.99,50.31,0.0,0,0,0,1,6.18,0.01,18.84,12.34,-105.1627,DEAD
9.0,24.0,18.84,49.34,12.34,0,0,0,1,11.76,0.01,18.7,35.83,-5.3051,SLEEP
10.0,24.0,18.72,48.38,35.83,1,0,0,0,16.18,10.6,20.98,46.99,-3.551,ACTIVE
11.0,24.0,20.91,47.15,46.99,1,0,0,0,19.02,10.6,22.74,63.84,-1.7945,ACTIVE
12.0,24.0,22.77,45.87,63.84,0,0,0,0,20.0,0.6,23.56,100.0,-0.4722,ACTIVE
13.0,24.0,23.56,44.76,100.0,0,0,0,0,19.02,0.6,24.17,100.0,-0.203,ACTIVE
14.0,24.0,24.22,43.64,100.0,0,0,0,0,16.18,0.6,24.87,100.0,-0.9004,ACTIVE
15.0,24.0,24.79,42.49,100.0,0,0,0,0,11.76,0.6,25.35,100.0,-1.3789,ACTIVE
16.0,24.0,25.27,41.34,100.0,0,0,0,0,6.18,0.6,24.17,100.0,-0.1999,ACTIVE
17.0,24.0,24.18,40.21,100.0,0,0,0,0,0.0,0.6,23.16,98.8,-0.8715,ACTIVE
18.0,24.0,23.25,39.11,98.8,0,0,1,0,0.0,5.6,22.4,87.6,-1.8831,ACTIVE
19.0,24.0,22.47,53.04,87.6,0,0,0,0,0.0,0.6,21.8,86.4,-2.228,ACTIVE
20.0,24.0,21.8,51.99,86.4,0,0,0,1,0.0,0.01,21.3,86.38,-2.6995,SLEEP
21.0,24.0,21.23,50.95,86.38,0,0,0,1,0.0,0.01,20.68,86.36,-3.3201,SLEEP
22.0,24.0,20.74,49.93,86.36,1,0,0,0,0.0,10.6,21.04,65.16,-3.4866,ACTIVE
23.0,24.0,21.13,48.69,65.16,0,0,0,1,0.0,0.01,20.73,65.14,-3.2673,SLEEP
0.0,24.0,20.66,47.67,65.14,1,0,0,0,0.0,10.6,21.03,43.94,-3.5044,ACTIVE
1.0,24.0,21.06,46.44,43.94,0,0,0,1,0.0,0.01,20.65,43.92,-3.3538,SLEEP
2.0,24.0,20.6,45.42,43.92,1,0,0,0,0.0,10.6,21.03,22.72,-3.5013,ACTIVE
3.0,24.0,21.01,44.19,22.72,0,0,0,1,0.0,0.01,20.51,22.7,-3.4925,SLEEP
4.0,24.0,20.56,43.18,22.7,1,0,0,0,0.0,10.6,20.98,1.5,-3.5501,ACTIVE
5.0,24.0,20.98,41.95,1.5,0,0,0,1,0.0,0.01,20.61,1.48,-3.3871,SLEEP
6.0,24.0,20.53,40.93,1.48,0,0,0,1,0.0,0.01,20.08,1.46,-3.9221,SLEEP
7.0,24.0,20.15,39.93,1.46,0,0,0,1,0.0,0.01,19.92,1.44,-4.0778,SLEEP
8.0,24.0,19.83,38.93,1.44,0,0,0,1,6.18,0.01,19.6,13.78,-4.3985,SLEEP
9.0,24.0,19.55,37.94,13.78,0,0,0,1,11.76,0.01,19.25,37.27,-4.7492,SLEEP
10.0,24.0,19.32,36.96,37.27,0,1,1,0,16.18,7.6,19.44,54.43,-4.9393,ACTIVE
11.0,24.0,19.42,50.98,54.43,1,0,0,0,19.02,10.6,21.6,71.28,-2.927,ACTIVE
12.0,24.0,21.51,49.74,71.28,1,0,0,0,20.0,10.6,23.29,90.08,-1.2387,ACTIVE
13.0,24.0,23.28,48.44,90.08,0,0,0,0,19.02,0.6,23.98,100.0,-0.0533,ACTIVE
14.0,24.0,23.99,47.32,100.0,0,0,0,0,16.18,0.6,24.66,100.0,-0.6877,ACTIVE
15.0,24.0,24.59,46.18,100.0,0,0,0,0,11.76,0.6,25.04,100.0,-1.0748,ACTIVE
16.0,24.0,25.1,45.03,100.0,0,0,0,0,6.18,0.6,23.97,100.0,-0.0584,ACTIVE
17.0,24.0,24.04,43.91,100.0,0,0,0,0,0.0,0.6,23.14,98.8,-0.8864,ACTIVE
18.0,24.0,23.13,42.81,98.8,0,0,0,0,0.0,0.6,22.33,97.6,-1.6962,ACTIVE
19.0,24.0,22.36,41.74,97.6,0,0,0,0,0.0,0.6,21.62,96.4,-2.4107,ACTIVE
20.0,24.0,21.71,40.69,96.4,0,0,0,1,0.0,0.01,21.19,96.38,-2.8056,SLEEP
21.0,24.0,21.15,39.66,96.38,0,0,0,1,0.0,0.01,20.77,96.36,-3.2296,SLEEP
22.0,24.0,20.68,38.64,96.36,1,0,1,0,0.0,15.6,21.15,65.16,-3.6262,ACTIVE
23.0,24.0,21.08,52.4,65.16,0,0,0,1,0.0,0.01,20.62,65.14,-3.3843,SLEEP
0.0,24.0,20.62,51.38,65.14,1,0,0,0,0.0,10.6,21.07,43.94,-3.4598,ACTIVE
1.0,24.0,21.02,50.15,43.94,0,0,0,1,0.0,0.01,20.64,43.92,-3.3649,SLEEP
2.0,24.0,20.57,49.14,43.92,1,0,0,0,0.0,10.6,21.08,22.72,-3.4512,ACTIVE
3.0,24.0,20.98,47.91,22.72,1,0,0,0,0.0,10.6,21.32,1.52,-3.2059,ACTIVE
4.0,24.0,21.34,46.67,1.52,0,0,0,1,0.0,0.01,20.76,1.5,-3.2374,SLEEP
